"","Offense","Description","Neighborhood","Precinct","UCRCode","Time","Month","Year","Date","Longitude","Latitude"
"229","TFMV","Theft From Motr Vehc","BRYN - MAWR",4,7,"22:30:00","01","2015","2015-01-26",-93.310539,44.974781
"230","DASLT2","2nd Deg Domes Aslt","KEEWAYDIN",3,5,"20:30:00","01","2015","2015-01-26",-93.22628,44.90654
"231","SCRAP","Scrapping-Recycling Theft","CEDAR RIVERSIDE",1,7,"04:30:00","01","2015","2015-01-26",-93.249168,44.969761
"232","AUTOTH","Motor Vehicle Theft","HARRISON",4,8,"16:00:00","01","2015","2015-01-26",-93.299812,44.979759
"233","TFMV","Theft From Motr Vehc","STANDISH",3,7,"00:00:00","01","2015","2015-01-26",-93.236801,44.934849
"234","BURGB","Burglary Of Business","PROSPECT PARK - EAST RIVER ROAD",2,6,"14:30:00","01","2015","2015-01-26",-93.22081,44.96476
"235","SHOPLF","Shoplifting","ARMATAGE",5,7,"08:57:00","01","2015","2015-01-26",-93.318459,44.90134
"236","BURGB","Burglary Of Business","SEWARD",3,6,"16:00:00","01","2015","2015-01-26",-93.237938,44.962761
"237","BURGB","Burglary Of Business","DOWNTOWN WEST",1,6,"13:00:00","01","2015","2015-01-26",-93.274094,44.981171
"238","DASLT2","2nd Deg Domes Aslt","HAWTHORNE",4,5,"07:54:00","01","2015","2015-01-26",-93.28492,45.005909
"239","BURGD","Burglary Of Dwelling","STANDISH",3,6,"00:00:00","01","2015","2015-01-26",-93.235428,44.934319
"240","BURGD","Burglary Of Dwelling","BRYANT",3,6,"04:45:00","01","2015","2015-01-26",-93.2705,44.931561
"241","BURGD","Burglary Of Dwelling","VICTORY",4,6,"21:00:00","01","2015","2015-01-26",-93.313202,45.030312
"242","TFMV","Theft From Motr Vehc","STANDISH",3,7,"23:00:00","01","2015","2015-01-26",-93.238808,44.930988
"243","THEFT","Other Theft","LOWRY HILL EAST",5,7,"16:00:00","01","2015","2015-01-26",-93.288963,44.956982
"244","TFMV","Theft From Motr Vehc","COMO",2,7,"18:00:00","01","2015","2015-01-26",-93.237289,44.990719
"245","DASLT2","2nd Deg Domes Aslt","WHITTIER",5,5,"20:00:00","01","2015","2015-01-26",-93.273109,44.961971
"246","THEFT","Other Theft","DOWNTOWN WEST",1,7,"12:50:00","01","2015","2015-01-26",-93.275803,44.977051
"247","TFMV","Theft From Motr Vehc","STANDISH",3,7,"00:01:00","01","2015","2015-01-26",-93.23819,44.937469
"248","TMVP","Theft-motr Veh Parts","STANDISH",3,7,"08:30:00","01","2015","2015-01-26",-93.241371,44.934368
"249","TFMV","Theft From Motr Vehc","LORING PARK",1,7,"21:00:00","01","2015","2015-01-26",-93.278229,44.97076
"250","BURGD","Burglary Of Dwelling","CENTRAL",3,6,"19:00:00","01","2015","2015-01-26",-93.267212,44.93943
"251","TFMV","Theft From Motr Vehc","HOWE",3,7,"17:00:00","01","2015","2015-01-26",-93.222588,44.93866
"252","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"18:00:00","01","2015","2015-01-26",-93.274429,44.975891
"253","TFMV","Theft From Motr Vehc","HIAWATHA",3,7,"09:45:00","01","2015","2015-01-26",-93.213081,44.916752
"254","TFMV","Theft From Motr Vehc","JORDAN",4,7,"07:00:00","01","2015","2015-01-26",-93.298111,45.011238
"255","BURGD","Burglary Of Dwelling","HARRISON",4,6,"11:05:00","01","2015","2015-01-26",-93.301483,44.981121
"256","THEFT","Other Theft","DOWNTOWN WEST",1,7,"15:00:00","01","2015","2015-01-26",-93.275803,44.977051
"257","BURGD","Burglary Of Dwelling","NEAR - NORTH",4,6,"09:30:00","01","2015","2015-01-26",-93.300339,44.997162
"258","THEFT","Other Theft","DOWNTOWN WEST",1,7,"01:30:00","01","2015","2015-01-26",-93.2733,44.9813
"259","THEFT","Other Theft","MARCY HOLMES",2,7,"01:00:00","01","2015","2015-01-26",-93.235062,44.981121
"260","BURGD","Burglary Of Dwelling","NEAR - NORTH",4,6,"12:26:00","01","2015","2015-01-26",-93.296417,44.991379
"261","DASTR","Domestic Assault/Strangulation","HOLLAND",2,5,"11:00:00","01","2015","2015-01-26",-93.263313,45.011002
"262","BURGD","Burglary Of Dwelling","BANCROFT",3,6,"12:51:00","01","2015","2015-01-26",-93.24894,44.927219
"263","THEFT","Other Theft","CEDAR - ISLES - DEAN",5,7,"01:00:00","01","2015","2015-01-26",-93.317429,44.950508
"264","THEFT","Other Theft","DOWNTOWN WEST",1,7,"15:00:00","01","2015","2015-01-26",-93.27211,44.975681
"265","BURGD","Burglary Of Dwelling","EAST HARRIET",5,6,"07:30:00","01","2015","2015-01-26",-93.289001,44.930672
"266","THEFT","Other Theft","COOPER",3,7,"12:00:00","01","2015","2015-01-26",-93.216972,44.948078
"267","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"23:00:00","01","2015","2015-01-12",-93.272453,44.98069
"268","THEFT","Other Theft","DOWNTOWN WEST",1,7,"14:15:00","01","2015","2015-01-26",-93.271652,44.972519
"269","BURGB","Burglary Of Business","PHILLIPS WEST",3,6,"20:00:00","01","2015","2015-01-26",-93.268669,44.948769
"270","BURGD","Burglary Of Dwelling","FOLWELL",4,6,"14:58:00","01","2015","2015-01-26",-93.293427,45.021469
"271","THEFT","Other Theft","CARAG",5,7,"15:30:00","01","2015","2015-01-26",-93.292824,44.948071
"272","THEFT","Other Theft","NORTHROP",3,7,"12:00:00","01","2015","2015-01-26",-93.253311,44.92453
"273","TFMV","Theft From Motr Vehc","LONGFELLOW",3,7,"22:00:00","01","2015","2015-01-26",-93.23201,44.951389
"274","THEFT","Other Theft","DIAMOND LAKE",3,7,"14:41:00","01","2015","2015-01-26",-93.256271,44.893768
"275","THEFT","Other Theft","DOWNTOWN WEST",1,7,"00:00:00","01","2015","2015-01-26",-93.272781,44.980141
"276","THEFT","Other Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"16:00:00","01","2015","2015-01-26",-93.278008,44.962688
"277","THEFT","Other Theft","NICOLLET ISLAND - EAST BANK",2,7,"18:45:00","01","2015","2015-01-26",-93.254898,44.9888
"278","ROBPAG","Robbery Per Agg","FOLWELL",4,4,"15:15:00","01","2015","2015-01-26",-93.306992,45.020451
"279","THEFT","Other Theft","SUMNER - GLENWOOD",4,7,"08:00:00","01","2015","2015-01-26",-93.291939,44.981312
"280","THEFT","Other Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"16:50:00","01","2015","2015-01-26",-93.277634,44.962688
"281","SHOPLF","Shoplifting","NEAR - NORTH",4,7,"17:11:00","01","2015","2015-01-26",-93.287872,44.999008
"282","THEFT","Other Theft","DOWNTOWN WEST",1,7,"00:00:00","01","2015","2015-01-26",-93.271988,44.980499
"283","SHOPLF","Shoplifting","LONGFELLOW",3,7,"17:30:00","01","2015","2015-01-26",-93.236366,44.949348
"284","THEFT","Other Theft","COOPER",3,7,"13:45:00","01","2015","2015-01-26",-93.216972,44.948078
"285","BURGD","Burglary Of Dwelling","ARMATAGE",5,6,"14:30:00","01","2015","2015-01-26",-93.318466,44.89687
"286","BURGD","Burglary Of Dwelling","PHILLIPS WEST",3,6,"14:00:00","01","2015","2015-01-26",-93.266739,44.96019
"287","THEFT","Other Theft","ECCO",5,7,"20:03:00","01","2015","2015-01-26",-93.298653,44.948212
"288","THEFT","Other Theft","WHITTIER",5,7,"18:15:00","01","2015","2015-01-26",-93.27787,44.955669
"289","THEFT","Other Theft","DOWNTOWN WEST",1,7,"20:10:00","01","2015","2015-01-26",-93.279457,44.9753
"290","ROBBIZ","Robbery Of Business","WINDOM",5,4,"18:24:00","01","2015","2015-01-26",-93.276878,44.894981
"291","SHOPLF","Shoplifting","CARAG",5,7,"20:00:00","01","2015","2015-01-26",-93.297279,44.947441
"292","THEFT","Other Theft","LORING PARK",1,7,"23:30:00","01","2015","2015-01-26",-93.284569,44.968288
"293","BURGD","Burglary Of Dwelling","FOLWELL",4,6,"08:30:00","01","2015","2015-01-26",-93.297203,45.013939
"294","ASLT3","Aslt-sgnfcnt Bdly Hm","JORDAN",4,5,"16:00:00","01","2015","2015-01-26",-93.294312,45.007751
"295","ROBPAG","Robbery Per Agg","EAST PHILLIPS",3,4,"20:30:00","01","2015","2015-01-26",-93.248772,44.959141
"296","ASLT4","Aslt-police/emerg P","WEBBER - CAMDEN",4,5,"19:52:00","01","2015","2015-01-27",-93.295593,45.031448
"297","THEFT","Other Theft","REGINA",3,7,"00:35:00","01","2015","2015-01-27",-93.262939,44.924622
"298","ROBPAG","Robbery Per Agg","JORDAN",4,4,"01:15:00","01","2015","2015-01-27",-93.309151,45.012119
"299","SHOPLF","Shoplifting","LOWRY HILL EAST",5,7,"03:35:00","01","2015","2015-01-27",-93.295357,44.957001
"300","BURGD","Burglary Of Dwelling","POWDERHORN PARK",3,6,"22:00:00","01","2015","2015-01-27",-93.259621,44.935478
"301","SHOPLF","Shoplifting","NORTH LOOP",1,7,"20:50:00","01","2015","2015-01-27",-93.269096,44.98299
"302","TFMV","Theft From Motr Vehc","STEVENS SQUARE - LORING HEIGHTS",5,7,"02:30:00","01","2015","2015-01-27",-93.277809,44.964191
"303","THEFT","Other Theft","HOWE",3,7,"21:00:00","01","2015","2015-01-27",-93.208,44.939098
"304","BURGD","Burglary Of Dwelling","EAST HARRIET",5,6,"21:00:00","01","2015","2015-01-27",-93.29245,44.926979
"305","TFPER","Theft From Person","DOWNTOWN WEST",1,7,"17:15:00","01","2015","2015-01-27",-93.273064,44.975922
"306","BURGD","Burglary Of Dwelling","WEBBER - CAMDEN",4,6,"08:38:00","01","2015","2015-01-27",-93.292732,45.024761
"307","TFMV","Theft From Motr Vehc","HIAWATHA",3,7,"16:15:00","01","2015","2015-01-27",-93.21022,44.915581
"308","BURGB","Burglary Of Business","LOWRY HILL EAST",5,6,"17:00:00","01","2015","2015-01-27",-93.289993,44.950581
"309","TFMV","Theft From Motr Vehc","SEWARD",3,7,"03:00:00","01","2015","2015-01-27",-93.243103,44.96151
"310","THEFT","Other Theft","PROSPECT PARK - EAST RIVER ROAD",2,7,"17:00:00","01","2015","2015-01-27",-93.212219,44.970921
"311","AUTOTH","Motor Vehicle Theft","HARRISON",4,8,"21:30:00","01","2015","2015-01-27",-93.310257,44.980968
"312","TFPER","Theft From Person","ELLIOT PARK",1,7,"09:00:00","01","2015","2015-01-27",-93.261307,44.97068
"313","THEFT","Other Theft","COLUMBIA PARK",2,7,"10:24:00","01","2015","2015-01-27",-93.277237,45.033878
"314","AUTOTH","Motor Vehicle Theft","HAWTHORNE",4,8,"10:30:00","01","2015","2015-01-27",-93.289619,45.011211
"315","THEFT","Other Theft","ERICSSON",3,7,"10:53:00","01","2015","2015-01-27",-93.229927,44.92672
"316","TFMV","Theft From Motr Vehc","HAWTHORNE",4,7,"15:00:00","01","2015","2015-01-27",-93.288368,45.008308
"317","THEFT","Other Theft","LOWRY HILL EAST",5,7,"10:51:00","01","2015","2015-01-27",-93.292824,44.948849
"318","BURGB","Burglary Of Business","DOWNTOWN WEST",1,6,"12:03:00","01","2015","2015-01-27",-93.2724,44.976971
"319","THEFT","Other Theft","BRYANT",3,7,"12:30:00","01","2015","2015-01-27",-93.263397,44.93338
"320","TFMV","Theft From Motr Vehc","AUDUBON PARK",2,7,"12:30:00","01","2015","2015-01-27",-93.237312,45.020351
"321","THEFT","Other Theft","LYNDALE",5,7,"12:44:00","01","2015","2015-01-27",-93.277519,44.939838
"322","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"12:30:00","01","2015","2015-01-27",-93.275017,44.974751
"323","BURGD","Burglary Of Dwelling","BANCROFT",3,6,"23:00:00","01","2015","2015-01-27",-93.248253,44.930931
"324","TFMV","Theft From Motr Vehc","LOWRY HILL EAST",5,7,"12:30:00","01","2015","2015-01-27",-93.29554,44.94973
"325","THEFT","Other Theft","MARSHALL TERRACE",2,7,"13:28:00","01","2015","2015-01-27",-93.268272,45.020679
"326","THEFT","Other Theft","NORTH LOOP",1,7,"09:30:00","01","2015","2015-01-27",-93.275391,44.986069
"327","THEFT","Other Theft","EAST ISLES",5,7,"08:00:00","01","2015","2015-01-27",-93.300133,44.94883
"328","THEFT","Other Theft","VICTORY",4,7,"14:20:00","01","2015","2015-01-27",-93.308922,45.035229
"329","THEFT","Other Theft","EAST ISLES",5,7,"16:30:00","01","2015","2015-01-27",-93.29805,44.954041
"330","ROBPER","Robbery Of Person","LOGAN PARK",2,4,"13:30:00","01","2015","2015-01-27",-93.249153,45.007912
"331","TMVP","Theft-motr Veh Parts","BANCROFT",3,7,"00:00:00","01","2015","2015-01-27",-93.250504,44.927799
"332","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"15:00:00","01","2015","2015-01-27",-93.275017,44.974751
"333","AUTOTH","Motor Vehicle Theft","CENTRAL",3,8,"23:00:00","01","2015","2015-01-27",-93.271263,44.93576
"334","THEFT","Other Theft","NORTH LOOP",1,7,"14:15:00","01","2015","2015-01-27",-93.27095,44.989052
"335","BURGD","Burglary Of Dwelling","CLEVELAND",4,6,"08:00:00","01","2015","2015-01-27",-93.315567,45.02253
"336","BURGD","Burglary Of Dwelling","HIAWATHA",3,6,"10:37:00","01","2015","2015-01-27",-93.22007,44.926708
"337","DASLT2","2nd Deg Domes Aslt","HOWE",3,5,"17:00:00","01","2015","2015-01-27",-93.228027,44.940601
"338","ASLT2","Asslt W/dngrs Weapon","ELLIOT PARK",1,5,"00:00:00","01","2015","2015-01-15",-93.261993,44.973701
"339","BURGD","Burglary Of Dwelling","SHERIDAN",2,6,"08:30:00","01","2015","2015-01-27",-93.270523,45.005878
"340","BIKETF","Bike Theft","DOWNTOWN WEST",1,7,"08:00:00","01","2015","2015-01-27",-93.266243,44.976299
"341","TFMV","Theft From Motr Vehc","LOWRY HILL EAST",5,7,"18:00:00","01","2015","2015-01-27",-93.296898,44.94939
"342","ROBBIZ","Robbery Of Business","STEVENS SQUARE - LORING HEIGHTS",5,4,"19:27:00","01","2015","2015-01-27",-93.285362,44.963772
"343","ASLT2","Asslt W/dngrs Weapon","WHITTIER",5,5,"15:00:00","01","2015","2015-01-08",-93.274368,44.961491
"344","ASLT3","Aslt-sgnfcnt Bdly Hm","EAST PHILLIPS",3,5,"00:00:00","01","2015","2015-01-12",-93.244637,44.955841
"345","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"08:30:00","01","2015","2015-01-27",-93.279083,44.9753
"346","THEFT","Other Theft","BRYN - MAWR",4,7,"15:00:00","01","2015","2015-01-27",-93.306686,44.97327
"347","THEFT","Other Theft","CARAG",5,7,"17:15:00","01","2015","2015-01-27",-93.297012,44.948502
"348","BURGD","Burglary Of Dwelling","NORTHROP",3,6,"17:00:00","01","2015","2015-01-27",-93.254562,44.92585
"349","BURGB","Burglary Of Business","POWDERHORN PARK",3,6,"06:00:00","01","2015","2015-01-27",-93.249153,44.948139
"350","TFPER","Theft From Person","CORCORAN",3,7,"16:18:00","01","2015","2015-01-27",-93.238701,44.948502
"351","BURGD","Burglary Of Dwelling","BRYANT",3,6,"03:00:00","01","2015","2015-01-27",-93.269218,44.92968
"352","THEFT","Other Theft","CEDAR RIVERSIDE",1,7,"18:13:00","01","2015","2015-01-27",-93.247902,44.970959
"353","ASLT2","Asslt W/dngrs Weapon","WHITTIER",5,5,"22:37:00","01","2015","2015-01-28",-93.280518,44.949509
"354","AUTOTH","Motor Vehicle Theft","PROSPECT PARK - EAST RIVER ROAD",2,8,"19:30:00","01","2015","2015-01-28",-93.218819,44.97226
"355","ROBPAG","Robbery Per Agg","CLEVELAND",4,4,"00:53:00","01","2015","2015-01-28",-93.308632,45.018391
"356","BURGD","Burglary Of Dwelling","MIDTOWN PHILLIPS",3,6,"00:00:00","01","2015","2015-01-28",-93.256592,44.954411
"357","THEFT","Other Theft","LYNDALE",5,7,"02:10:00","01","2015","2015-01-28",-93.2873,44.948139
"358","BURGD","Burglary Of Dwelling","MIDTOWN PHILLIPS",3,6,"00:30:00","01","2015","2015-01-28",-93.257942,44.949169
"359","THEFT","Other Theft","CEDAR RIVERSIDE",1,7,"09:00:00","01","2015","2015-01-28",-93.236961,44.966282
"360","THEFT","Other Theft","DOWNTOWN WEST",1,7,"11:30:00","01","2015","2015-01-28",-93.276703,44.972542
"361","THEFT","Other Theft","NORTHROP",3,7,"00:00:00","01","2015","2015-01-28",-93.261627,44.923592
"362","BURGD","Burglary Of Dwelling","HALE",3,6,"09:30:00","01","2015","2015-01-28",-93.250198,44.907959
"363","AUTOTH","Motor Vehicle Theft","WINDOM",5,8,"07:00:00","01","2015","2015-01-28",-93.282593,44.891232
"364","TFPER","Theft From Person","EAST PHILLIPS",3,7,"09:34:00","01","2015","2015-01-28",-93.247307,44.959141
"365","THEFT","Other Theft","NEAR - NORTH",4,7,"18:00:00","01","2015","2015-01-28",-93.287987,44.997379
"366","THEFT","Other Theft","MIDTOWN PHILLIPS",3,7,"10:30:00","01","2015","2015-01-28",-93.261307,44.954578
"367","BURGD","Burglary Of Dwelling","DOWNTOWN WEST",1,6,"14:28:00","01","2015","2015-01-28",-93.279556,44.978649
"368","SHOPLF","Shoplifting","WHITTIER",5,7,"11:40:00","01","2015","2015-01-28",-93.277763,44.949291
"369","ARSON","Arson","LONGFELLOW",3,10,"14:04:00","01","2015","2015-01-28",-93.23819,44.94836
"370","THEFT","Other Theft","LONGFELLOW",3,7,"16:30:00","01","2015","2015-01-28",-93.22628,44.94809
"371","AUTOTH","Motor Vehicle Theft","SEWARD",3,8,"16:00:00","01","2015","2015-01-28",-93.23822,44.961391
"372","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"13:45:00","01","2015","2015-01-28",-93.275017,44.974751
"373","THEFT","Other Theft","NORTH LOOP",1,7,"12:40:00","01","2015","2015-01-28",-93.278633,44.989391
"374","THEFT","Other Theft","LORING PARK",1,7,"13:25:00","01","2015","2015-01-28",-93.284447,44.972431
"375","THEFT","Other Theft","PAGE",3,7,"14:57:00","01","2015","2015-01-28",-93.263031,44.909279
"376","THEFT","Other Theft","WILLARD - HAY",4,7,"11:00:00","01","2015","2015-01-28",-93.313698,44.997608
"377","TFPER","Theft From Person","LYNDALE",5,7,"15:50:00","01","2015","2015-01-28",-93.284309,44.942928
"378","SHOPLF","Shoplifting","NORTHROP",3,7,"15:16:00","01","2015","2015-01-28",-93.262154,44.92416
"379","BIKETF","Bike Theft","EAST PHILLIPS",3,7,"00:00:00","01","2015","2015-01-28",-93.24826,44.95536
"380","TFPER","Theft From Person","DOWNTOWN WEST",1,7,"16:18:00","01","2015","2015-01-28",-93.269997,44.973701
"381","BURGD","Burglary Of Dwelling","VICTORY",4,6,"08:30:00","01","2015","2015-01-28",-93.306282,45.03146
"382","THEFT","Other Theft","WEBBER - CAMDEN",4,7,"16:45:00","01","2015","2015-01-28",-93.296112,45.03125
"383","BURGD","Burglary Of Dwelling","SHERIDAN",2,6,"18:14:00","01","2015","2015-01-28",-93.268646,45.001011
"384","BURGD","Burglary Of Dwelling","COMO",2,6,"16:00:00","01","2015","2015-01-28",-93.233124,44.991909
"385","ROBPER","Robbery Of Person","HAWTHORNE",4,4,"20:18:00","01","2015","2015-01-28",-93.284943,45.004799
"386","ROBPER","Robbery Of Person","WILLARD - HAY",4,4,"17:00:00","01","2015","2015-01-28",-93.309189,44.996441
"387","SHOPLF","Shoplifting","WINDOM",5,7,"20:30:00","01","2015","2015-01-28",-93.276878,44.894981
"388","ROBPAG","Robbery Per Agg","HAWTHORNE",4,4,"21:42:00","01","2015","2015-01-28",-93.293663,45.003441
"389","THFTSW","Theft By Swindle","HOWE",1,7,"16:00:00","01","2015","2015-01-28",-93.208023,44.935001
"390","BURGD","Burglary Of Dwelling","HALE",3,6,"22:00:00","01","2015","2015-01-28",-93.261002,44.906658
"391","THEFT","Other Theft","DOWNTOWN WEST",1,7,"16:00:00","01","2015","2015-01-28",-93.273338,44.974911
"392","ROBPAG","Robbery Per Agg","CORCORAN",3,4,"22:20:00","01","2015","2015-01-28",-93.244858,44.946548
"393","THEFT","Other Theft","WHITTIER",5,7,"22:30:00","01","2015","2015-01-28",-93.281853,44.948769
"394","TFMV","Theft From Motr Vehc","NORTH LOOP",1,7,"19:00:00","01","2015","2015-01-29",-93.277733,44.988689
"395","THEFT","Other Theft","CARAG",5,7,"00:00:00","01","2015","2015-01-28",-93.288971,44.946289
"396","BURGD","Burglary Of Dwelling","POWDERHORN PARK",3,6,"23:18:00","01","2015","2015-01-29",-93.254677,44.947498
"397","BURGD","Burglary Of Dwelling","HARRISON",4,6,"07:00:00","01","2015","2015-01-29",-93.312347,44.982948
"398","DASLT2","2nd Deg Domes Aslt","WHITTIER",5,5,"00:54:00","01","2015","2015-01-29",-93.27919,44.952862
"399","DASLT2","2nd Deg Domes Aslt","MCKINLEY",4,5,"03:24:00","01","2015","2015-01-29",-93.290199,45.021881
"400","DASLT3","3rd Deg Domes Aslt","FIELD",3,5,"02:58:00","01","2015","2015-01-29",-93.271202,44.917542
"401","AUTOTH","Motor Vehicle Theft","LONGFELLOW",3,8,"06:05:00","01","2015","2015-01-29",-93.228889,44.947632
"402","AUTOTH","Motor Vehicle Theft","JORDAN",4,8,"07:15:00","01","2015","2015-01-29",-93.302269,45.01231
"403","TFMV","Theft From Motr Vehc","LIND - BOHANON",4,7,"07:00:00","01","2015","2015-01-29",-93.291809,45.040058
"404","BURGD","Burglary Of Dwelling","KING FIELD",5,6,"09:30:00","01","2015","2015-01-29",-93.285362,44.920551
"405","THEFT","Other Theft","",4,7,"15:00:00","01","2015","2015-01-29",-93.32299,44.991489
"406","AUTOTH","Motor Vehicle Theft","DOWNTOWN WEST",1,8,"19:30:00","01","2015","2015-01-29",-93.269257,44.977551
"407","THEFT","Other Theft","VENTURA VILLAGE",3,7,"00:00:00","01","2015","2015-01-29",-93.25386,44.96244
"408","TFMV","Theft From Motr Vehc","PROSPECT PARK - EAST RIVER ROAD",2,7,"07:30:00","01","2015","2015-01-29",-93.214867,44.96455
"409","THEFT","Other Theft","MIDTOWN PHILLIPS",3,7,"00:00:00","01","2015","2015-01-29",-93.259483,44.949329
"410","AUTOTH","Motor Vehicle Theft","NEAR - NORTH",4,8,"09:40:00","01","2015","2015-01-29",-93.299454,44.991489
"411","ROBPAG","Robbery Per Agg","CORCORAN",3,4,"10:30:00","01","2015","2015-01-29",-93.243607,44.94474
"412","THEFT","Other Theft","MCKINLEY",4,7,"11:05:00","01","2015","2015-01-29",-93.28804,45.020309
"413","ROBPER","Robbery Of Person","VENTURA VILLAGE",3,4,"11:29:00","01","2015","2015-01-29",-93.259651,44.961819
"414","SHOPLF","Shoplifting","LORING PARK",1,7,"17:55:00","01","2015","2015-01-29",-93.280411,44.97438
"415","THEFT","Other Theft","MARCY HOLMES",2,7,"22:00:00","01","2015","2015-01-29",-93.240753,44.984901
"416","THEFT","Other Theft","MIDTOWN PHILLIPS",3,7,"00:00:00","01","2015","2015-01-29",-93.252502,44.948372
"417","AUTOTH","Motor Vehicle Theft","WEBBER - CAMDEN",4,8,"08:00:00","01","2015","2015-01-29",-93.292831,45.030399
"418","ASLT2","Asslt W/dngrs Weapon","AUDUBON PARK",2,5,"14:00:00","01","2015","2015-01-29",-93.234367,45.020538
"419","TFMV","Theft From Motr Vehc","WHITTIER",5,7,"20:00:00","01","2015","2015-01-29",-93.281792,44.9533
